CDM,MunD,Cod,Desc,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez,Total
7107,SAO PAULO                     ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",405,245,208,197,175,247,187,266,189,0,0,0,2207
7107,SAO PAULO                     ,6718-0,Conduzir o veiculo com cortinas ou persianas fechadas,0,0,0,0,1,0,0,0,0,0,0,0,1
7107,SAO PAULO                     ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",3595,3021,1963,691,891,2743,2875,3241,2961,0,0,0,23136
7107,SAO PAULO                     ,6726-2,Conduzir o veiculo reprovado na avaliacao de inspecao de seguranca,1,0,0,0,1,0,0,0,0,0,0,0,2
7107,SAO PAULO                     ,6726-3,Conduzir o veiculo reprovado na avaliacao de emissao de poluentes e ruido,0,0,0,0,0,0,0,0,1,0,0,0,1
7107,SAO PAULO                     ,6734-0,Conduzir o veiculo sem acionar o limpador de para-brisa sob chuva,0,0,0,0,0,1,0,0,0,0,0,0,1
7107,SAO PAULO                     ,6750-0,Conduzir o veic de carga c/ falta inscricao da tara e demais previstas no CTB,1,0,0,0,0,0,9,4,3,0,0,0,18
7107,SAO PAULO                     ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",455,466,567,546,614,657,1282,1081,1093,0,0,0,7252
7107,SAO PAULO                     ,6858-0,Transitar com o veiculo com lotacao excedente,49,28,18,13,20,38,39,26,42,0,0,0,287
7107,SAO PAULO                     ,6866-2,Transitar efetuando transporte remunerado de bens qdo nao licenciado p/ esse fim,0,1,0,0,0,0,0,0,0,0,0,0,1
7107,SAO PAULO                     ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,1061,940,567,222,170,214,175,181,132,0,0,0,3686
7107,SAO PAULO                     ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",5082,15102,11833,7123,7364,6933,6616,5768,4784,0,0,0,71223
7107,SAO PAULO                     ,6920-2,"Deixar de efetuar reg do veic em 30 dias, qdo mudar o munic de domicilio/resid",0,0,47,25,1,1,3,24,8,0,0,0,109
7107,SAO PAULO                     ,6939-1,Falsificar ou adulterar documento de habilitacao,0,1,3,2,1,1,1,1,0,0,0,0,11
7107,SAO PAULO                     ,6939-2,Falsificar ou adulterar documento de identificacao do veiculo,0,0,0,2,0,0,0,0,0,0,0,0,2
7107,SAO PAULO                     ,6963-0,Trans c/veic desac c/especificacao/falta de inscr/simbologia necessaria identif,1,5,5,5,5,6,6,6,13,0,0,0,52
7107,SAO PAULO                     ,6971-0,Recusar-se a entregar CNH/CRV/CRLV/ outros documentos,2,3,2,3,1,5,0,1,1,0,0,0,19
7107,SAO PAULO                     ,6980-0,"Retirar do local veiculo legalmente retido para regularizacao, sem permissao",1,1,0,0,0,0,0,0,0,0,0,0,3
7107,SAO PAULO                     ,6998-0,Deixar responsavel de promover baixa registro de veic irrecuperavel/desmontado,0,0,0,0,0,1,0,0,0,0,0,0,1
7107,SAO PAULO                     ,7005-1,Deixar de atualizar o cadastro de registro do veiculo,0,0,0,0,0,0,1,0,1,0,0,0,2
7107,SAO PAULO                     ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",655,438,482,489,409,324,360,430,494,0,0,0,4127
7107,SAO PAULO                     ,7030-3,"Conduzir motocicleta, motoneta e ciclomotor sem vestuario aprovado pelo Contran",1,3,4,2,1,3,1,5,3,0,0,0,23
7107,SAO PAULO                     ,7218-0,Transportar em veic destinado transp passageiros carga excedente desac art.109,2,0,3,0,1,2,1,2,4,0,0,0,15
7107,SAO PAULO                     ,7285-0,"Em movimento, deixar de manter a placa traseira iluminada a noite",18,7,6,79,61,173,192,221,222,0,0,0,1070
7107,SAO PAULO                     ,7323-1,Dirigir o veiculo transport pessoas a sua esquerda ou entre os bracos e pernas,0,0,1,0,0,1,0,1,0,0,0,0,4
7107,SAO PAULO                     ,7323-2,Dirigir o veiculo transport animais a sua esquerda ou entre os bracos e pernas,26,27,32,61,30,39,40,20,30,0,0,0,328
7107,SAO PAULO                     ,7323-3,Dirigir o veiculo transport volume a sua esquerda ou entre os bracos e pernas,0,0,3,0,0,0,0,1,1,0,0,0,5
7107,SAO PAULO                     ,7331-0,Dirigir o veiculo com incapacidade fisica ou mental temporaria,0,1,0,0,1,1,1,0,1,0,0,0,5
7107,SAO PAULO                     ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,533,378,498,401,294,326,239,283,315,0,0,0,3319
7107,SAO PAULO                     ,7358-0,"Dirigir o veiculo com apenas uma das maos, exceto quando permitido pelo CTB",67,45,123,102,60,106,161,133,122,0,0,0,1054
7107,SAO PAULO                     ,7366-1,Dirigir o veiculo utilizando-se de fones nos ouvidos conec a aparelhagem sonora,3,6,7,8,4,12,14,17,12,0,0,0,98
7107,SAO PAULO                     ,7366-2,Dirigir veiculo utilizando-se de telefone celular,191,276,323,347,164,276,611,604,914,0,0,0,4122
7107,SAO PAULO                     ,7552-1,Conduzir motoc/moton/ efetuando transp remun mercadoria desac c/ art 139-a CTB,0,0,0,0,0,0,1,1,0,0,0,0,2
7107,SAO PAULO                     ,7552-2,Conduzir motoc/moton/ efet transp remun desac normas ativid profic mototaxistas,0,0,0,2,0,0,0,0,1,0,0,0,3
7107,SAO PAULO                     ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",1846,1443,417,254,447,902,1735,2438,2336,0,0,0,12814
7107,SAO PAULO                     ,7633-1,Dirigir veiculo segurando telefone celular,423,395,447,653,467,761,1491,1570,1767,0,0,0,8704
7107,SAO PAULO                     ,7633-2,Dirigir veiculo manuseando telefone celular,1492,1915,1687,2732,2677,3210,6299,7514,8201,0,0,0,39665
7107,SAO PAULO                     ,7684-1,NULL,0,0,0,61,98,56,38,61,104,0,0,0,440
7107,SAO PAULO                     ,7684-2,NULL,0,0,0,203,355,1279,3383,4391,4604,0,0,0,16667
7107,SAO PAULO                     ,7714-1,NULL,0,0,0,3,2,4,10,7,17,0,0,0,62
7107,SAO PAULO                     ,7714-2,NULL,0,0,0,8,9,120,173,103,107,0,0,0,542
7109,SAO PEDRO                     ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,10,13,11,8,16,8,5,7,7,0,0,0,87
7109,SAO PEDRO                     ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,0,1,0,0,2,0,1,1,1,0,0,0,6
7109,SAO PEDRO                     ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,2,10,2,2,4,0,0,4,0,0,0,0,24
7109,SAO PEDRO                     ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,0,0,0,1,0,2,0,1,1,0,0,0,5
7109,SAO PEDRO                     ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,10,7,9,5,13,5,4,6,5,0,0,0,66
7109,SAO PEDRO                     ,5134-1,Permitir posse/conducao veic a pessoa com CNH categoria diferente da do veiculo,0,1,0,0,1,0,1,1,1,0,0,0,5
7109,SAO PEDRO                     ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,0,5,1,1,1,0,0,4,0,0,0,0,12
7109,SAO PEDRO                     ,5169-1,Dirigir sob a influencia de alcool,1,0,1,0,0,0,0,0,0,0,0,0,2
7109,SAO PEDRO                     ,5185-1,Deixar o condutor de usar o cinto seguranca,3,3,0,4,26,7,4,1,4,0,0,0,52
7109,SAO PEDRO                     ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,3,4,2,4,4,5,0,0,0,0,0,0,22
7109,SAO PEDRO                     ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,0,0,0,0,0,1,0,1,0,0,0,0,2
7109,SAO PEDRO                     ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,2,4,2,2,2,2,2,3,1,0,0,0,21
7109,SAO PEDRO                     ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,1,4,3,3,1,2,2,3,2,0,0,0,21
7109,SAO PEDRO                     ,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",0,1,0,0,0,0,0,0,0,0,0,0,1
7109,SAO PEDRO                     ,5843-4,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca de faixa",0,0,0,0,0,1,0,0,0,0,0,0,1
7109,SAO PEDRO                     ,6076-0,Transpor bloqueio viario policial,0,0,0,0,1,0,0,0,0,0,0,0,1
7109,SAO PEDRO                     ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,0,0,1,0,2,1,0,0,0,0,0,0,4
7109,SAO PEDRO                     ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,1,0,0,0,2,0,0,0,0,0,0,0,3
7109,SAO PEDRO                     ,6556-4,Conduzir o veiculo com a placa violada/falsificada,0,0,0,1,0,0,0,0,0,0,0,0,1
7109,SAO PEDRO                     ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,1,0,0,1,0,1,0,0,1,0,0,0,4
7109,SAO PEDRO                     ,6599-1,Conduzir o veiculo que nao esteja registrado,1,0,0,1,0,0,0,0,0,0,0,0,2
7109,SAO PEDRO                     ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,11,12,7,5,9,9,5,9,9,0,0,0,77
7109,SAO PEDRO                     ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,0,1,2,1,0,0,2,0,0,0,0,0,6
7109,SAO PEDRO                     ,6610-1,Conduzir o veiculo com a cor alterada,0,0,0,0,1,0,0,0,0,0,0,0,1
7109,SAO PEDRO                     ,6610-2,Conduzir o veiculo com caracteristica alterada,0,1,1,1,1,0,0,1,0,0,0,0,5
7109,SAO PEDRO                     ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,2,5,3,5,8,4,0,2,3,0,0,0,32
7109,SAO PEDRO                     ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,3,6,4,0,2,2,0,1,0,0,0,0,18
7109,SAO PEDRO                     ,6653-1,Conduzir o veiculo com descarga livre,5,1,1,5,2,1,1,0,0,0,0,0,16
7109,SAO PEDRO                     ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,0,0,0,0,0,1,0,0,0,0,0,0,1
7109,SAO PEDRO                     ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",1,2,0,0,1,0,0,0,0,0,0,0,4
7109,SAO PEDRO                     ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",7,9,8,5,10,4,7,3,2,0,0,0,55
7109,SAO PEDRO                     ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",1,0,0,1,0,1,1,0,0,0,0,0,4
7109,SAO PEDRO                     ,6858-0,Transitar com o veiculo com lotacao excedente,0,1,0,0,0,0,0,0,0,0,0,0,1
7109,SAO PEDRO                     ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,6,3,2,0,1,0,0,0,0,0,0,12
7109,SAO PEDRO                     ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",123,103,86,67,95,74,18,8,11,0,0,0,587
7109,SAO PEDRO                     ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,2,0,1,0,0,2,0,0,0,0,0,6
7109,SAO PEDRO                     ,7030-3,"Conduzir motocicleta, motoneta e ciclomotor sem vestuario aprovado pelo Contran",0,0,0,0,0,0,0,1,0,0,0,0,1
7109,SAO PEDRO                     ,7285-0,"Em movimento, deixar de manter a placa traseira iluminada a noite",0,0,0,0,0,0,1,0,0,0,0,0,1
7109,SAO PEDRO                     ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,6,16,4,1,3,0,2,3,1,0,0,0,36
7109,SAO PEDRO                     ,7358-0,"Dirigir o veiculo com apenas uma das maos, exceto quando permitido pelo CTB",1,0,0,0,0,0,0,0,0,0,0,0,1
7109,SAO PEDRO                     ,7366-2,Dirigir veiculo utilizando-se de telefone celular,3,0,0,0,0,0,0,0,0,0,0,0,3
7109,SAO PEDRO                     ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",1,5,1,4,1,0,1,4,3,0,0,0,20
7109,SAO PEDRO                     ,7633-1,Dirigir veiculo segurando telefone celular,3,2,2,0,3,4,4,1,0,0,0,0,19
7109,SAO PEDRO                     ,7633-2,Dirigir veiculo manuseando telefone celular,4,3,3,3,7,0,2,5,0,0,0,0,27
7109,SAO PEDRO                     ,7684-1,NULL,0,0,0,0,0,1,0,2,0,0,0,0,3
7109,SAO PEDRO                     ,7684-2,NULL,0,0,0,0,0,2,0,3,1,0,0,0,6
7111,SAO PEDRO DO TURVO            ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,0,0,0,2,0,0,0,1,7,0,0,0,10
7111,SAO PEDRO DO TURVO            ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,2,1,0,0,0,0,0,1,0,0,0,0,4
7111,SAO PEDRO DO TURVO            ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,0,0,1,0,0,0,0,1,0,0,0,2
7111,SAO PEDRO DO TURVO            ,5169-1,Dirigir sob a influencia de alcool,0,0,0,2,0,0,0,1,0,0,0,0,3
7111,SAO PEDRO DO TURVO            ,5185-1,Deixar o condutor de usar o cinto seguranca,2,1,1,1,1,1,2,0,0,0,0,0,9
7111,SAO PEDRO DO TURVO            ,5185-2,Deixar o passageiro de usar o cinto seguranca,0,0,0,0,0,0,1,0,1,0,0,0,2
7111,SAO PEDRO DO TURVO            ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,3,0,0,1,1,0,0,0,3,0,0,0,8
7111,SAO PEDRO DO TURVO            ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,0,0,0,0,0,0,0,1,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,0,1,0,0,0,1,0,0,0,0,0,0,2
7111,SAO PEDRO DO TURVO            ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,0,0,0,0,0,0,0,1,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,5282-0,"Deixar o cond envolvido em acidente, de prestar ou providenciar socorro a vitima",0,0,0,0,0,0,0,0,1,0,0,0,1
7111,SAO PEDRO DO TURVO            ,5380-0,Estacionar nas esquinas e a menos de 5m do alinhamento da via transversal,0,0,0,0,0,0,0,0,1,0,0,0,1
7111,SAO PEDRO DO TURVO            ,5398-0,Estacionar afastado da guia da calcada (meio-fio) de 50cm a 1m,0,0,1,0,0,1,0,0,0,0,0,0,2
7111,SAO PEDRO DO TURVO            ,5410-0,Estacionar em desacordo com as posicoes estabelecidas no CTB,0,0,0,0,0,0,0,15,4,0,0,0,19
7111,SAO PEDRO DO TURVO            ,5452-2,Estacionar sobre faixa destinada a pedestre,0,0,0,0,0,0,1,0,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,5487-0,Estacionar ao lado de outro veiculo em fila dupla,0,0,0,0,0,0,0,1,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,5509-0,Estacionar no ponto de embarque/desembarque de passageiros transporte coletivo,0,0,0,0,1,0,0,0,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,5525-0,Estacionar na contramao de direcao,0,1,1,0,0,1,1,0,0,0,0,0,4
7111,SAO PEDRO DO TURVO            ,5568-0,Estacionar local/horario de estacionamento e parada proibidos pela sinalizacao,0,0,1,0,0,0,0,0,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,5606-0,Parar em desacordo com as posicoes estabelecidas no CTB,1,0,0,0,0,0,0,0,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,5657-0,Parar na contramao de direcao,0,0,0,0,0,0,1,0,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,0,0,0,0,1,3,0,1,0,0,0,5
7111,SAO PEDRO DO TURVO            ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,0,0,0,0,0,1,0,2,0,0,0,0,3
7111,SAO PEDRO DO TURVO            ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,0,0,0,1,0,0,0,0,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,0,2,0,1,0,1,1,4,1,0,0,0,10
7111,SAO PEDRO DO TURVO            ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,0,0,1,2,0,0,0,1,2,0,0,0,6
7111,SAO PEDRO DO TURVO            ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,1,0,0,0,0,0,0,0,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,6653-1,Conduzir o veiculo com descarga livre,3,0,0,0,0,0,0,0,0,0,0,0,3
7111,SAO PEDRO DO TURVO            ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,1,0,1,0,0,0,0,2,0,0,0,4
7111,SAO PEDRO DO TURVO            ,6858-0,Transitar com o veiculo com lotacao excedente,0,0,0,0,0,0,0,0,1,0,0,0,1
7111,SAO PEDRO DO TURVO            ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,1,0,0,0,0,0,0,1,0,0,0,0,2
7111,SAO PEDRO DO TURVO            ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",11,15,12,5,3,4,9,9,6,0,0,0,76
7111,SAO PEDRO DO TURVO            ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,0,0,0,0,0,0,0,1,0,0,0,1
7111,SAO PEDRO DO TURVO            ,7048-1,"Conduzir motocicleta, motoneta e ciclomotor transportando passageiro s/ capacete",0,0,0,0,0,0,0,1,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,0,0,0,0,0,0,0,0,1,0,0,0,1
7111,SAO PEDRO DO TURVO            ,7234-0,"Em movimento, deixar de manter acesa a luz baixa durante a noite",0,0,0,0,0,0,1,0,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,1,0,0,0,0,0,0,0,0,0,0,0,1
7111,SAO PEDRO DO TURVO            ,7366-2,Dirigir veiculo utilizando-se de telefone celular,0,0,0,0,0,0,2,0,0,0,0,0,2
7111,SAO PEDRO DO TURVO            ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,0,0,0,0,1,1,0,0,0,0,0,2
7111,SAO PEDRO DO TURVO            ,7633-1,Dirigir veiculo segurando telefone celular,2,0,0,1,1,0,3,0,0,0,0,0,7
7111,SAO PEDRO DO TURVO            ,7633-2,Dirigir veiculo manuseando telefone celular,0,0,0,0,1,1,0,0,0,0,0,0,2
7113,SAO ROQUE                     ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,13,21,10,19,12,11,12,12,14,0,0,0,127
7113,SAO ROQUE                     ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,0,0,0,1,0,0,0,0,0,0,0,0,1
7113,SAO ROQUE                     ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,0,1,0,0,1,0,0,0,1,0,0,0,3
7113,SAO ROQUE                     ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,0,1,0,1,0,0,0,1,1,0,0,0,4
7113,SAO ROQUE                     ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,1,4,0,0,1,4,2,3,0,0,0,15
7113,SAO ROQUE                     ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,1,0,0,0,0,0,0,0,1,0,0,0,3
7113,SAO ROQUE                     ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,1,1,0,2,3,4,0,2,0,0,0,13
7113,SAO ROQUE                     ,5169-1,Dirigir sob a influencia de alcool,2,1,1,1,0,1,1,0,3,0,0,0,10
7113,SAO ROQUE                     ,5185-1,Deixar o condutor de usar o cinto seguranca,8,13,11,6,7,5,0,0,1,0,0,0,54
7113,SAO ROQUE                     ,5185-2,Deixar o passageiro de usar o cinto seguranca,1,1,2,0,1,0,0,0,0,0,0,0,5
7113,SAO ROQUE                     ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,1,0,0,0,0,0,0,0,0,0,0,1
7113,SAO ROQUE                     ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,19,8,10,5,9,4,1,1,1,0,0,0,58
7113,SAO ROQUE                     ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,1,0,1,0,0,0,0,1,0,0,0,0,3
7113,SAO ROQUE                     ,5215-2,Dirigir ameacando os demais veiculos,2,0,4,0,0,1,0,1,0,0,0,0,8
7113,SAO ROQUE                     ,5231-1,Atirar do veiculo objetos ou substancias,0,0,0,1,0,0,0,0,0,0,0,0,1
7113,SAO ROQUE                     ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,5,4,2,4,2,0,2,4,2,0,0,0,28
7113,SAO ROQUE                     ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,2,0,1,0,0,0,1,0,0,0,0,0,4
7113,SAO ROQUE                     ,5770-3,Deixar de dar passagem a veic de policia em servico de urgencia devid identif,1,0,0,0,0,0,0,0,0,0,0,0,1
7113,SAO ROQUE                     ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,6,3,2,0,4,1,2,2,0,0,0,0,20
7113,SAO ROQUE                     ,6416-0,Confec/distribuir/colocar veic proprio/terceiro placa identif desacordo Contran,0,0,0,0,0,0,0,0,1,0,0,0,1
7113,SAO ROQUE                     ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,1,1,2,0,0,0,0,0,0,0,0,0,4
7113,SAO ROQUE                     ,6556-4,Conduzir o veiculo com a placa violada/falsificada,1,0,0,0,0,0,0,0,0,0,0,0,1
7113,SAO ROQUE                     ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,0,0,1,1,1,0,0,1,0,0,0,4
7113,SAO ROQUE                     ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,13,14,12,11,8,6,9,11,11,0,0,0,98
7113,SAO ROQUE                     ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,0,1,1,2,2,2,2,1,1,0,0,0,12
7113,SAO ROQUE                     ,6610-2,Conduzir o veiculo com caracteristica alterada,1,0,0,0,0,1,0,1,0,0,0,0,3
7113,SAO ROQUE                     ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,0,0,0,1,6,2,1,1,0,0,0,0,11
7113,SAO ROQUE                     ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,2,1,1,0,0,2,0,2,0,0,0,0,8
7113,SAO ROQUE                     ,6645-0,Conduzir o veiculo com equip obrigatorio em desacordo com o estab pelo Contran,1,3,0,1,0,0,0,0,0,0,0,0,5
7113,SAO ROQUE                     ,6653-1,Conduzir o veiculo com descarga livre,0,1,0,0,0,0,0,1,0,0,0,0,2
7113,SAO ROQUE                     ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,0,0,0,0,0,0,0,0,1,0,0,0,1
7113,SAO ROQUE                     ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,0,0,0,0,0,0,0,1,0,0,0,0,1
7113,SAO ROQUE                     ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",1,0,0,1,1,0,0,0,0,0,0,0,3
7113,SAO ROQUE                     ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",11,16,5,7,8,5,8,4,6,0,0,0,72
7113,SAO ROQUE                     ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,1,0,0,1,0,0,0,0,0,0,0,2
7113,SAO ROQUE                     ,6858-0,Transitar com o veiculo com lotacao excedente,0,0,0,0,0,1,0,0,0,0,0,0,1
7113,SAO ROQUE                     ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,1,1,3,1,1,0,3,1,1,0,0,0,12
7113,SAO ROQUE                     ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",154,161,186,41,99,105,95,106,67,0,0,0,1027
7113,SAO ROQUE                     ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",6,3,1,1,1,0,1,0,1,0,0,0,14
7113,SAO ROQUE                     ,7099-1,Conduzir motocicleta/motoneta/ciclomotor sem segurar o guidom com ambas as maos,1,0,0,0,0,0,0,0,0,0,0,0,1
7113,SAO ROQUE                     ,7323-2,Dirigir o veiculo transport animais a sua esquerda ou entre os bracos e pernas,0,0,0,0,0,0,1,0,0,0,0,0,1
7113,SAO ROQUE                     ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,3,4,1,1,0,2,0,0,1,0,0,0,12
7113,SAO ROQUE                     ,7358-0,"Dirigir o veiculo com apenas uma das maos, exceto quando permitido pelo CTB",0,0,1,0,1,1,1,0,0,0,0,0,4
7113,SAO ROQUE                     ,7366-2,Dirigir veiculo utilizando-se de telefone celular,0,0,4,1,1,0,1,0,0,0,0,0,7
7113,SAO ROQUE                     ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,7,6,1,1,2,3,3,1,0,0,0,24
7113,SAO ROQUE                     ,7633-1,Dirigir veiculo segurando telefone celular,0,2,4,2,8,2,0,0,0,0,0,0,18
7113,SAO ROQUE                     ,7633-2,Dirigir veiculo manuseando telefone celular,5,10,11,10,10,4,0,0,0,0,0,0,51
7113,SAO ROQUE                     ,7684-1,NULL,0,0,0,0,0,9,1,0,0,0,0,0,10
7115,SAO SEBASTIAO                 ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,29,11,17,32,17,22,23,25,29,0,0,0,205
7115,SAO SEBASTIAO                 ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,1,0,1,1,0,0,1,0,0,0,0,0,4
7115,SAO SEBASTIAO                 ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,0,0,1,0,0,0,1,0,1,0,0,0,3
7115,SAO SEBASTIAO                 ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,2,0,0,2,1,1,1,1,1,0,0,0,9
7115,SAO SEBASTIAO                 ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,6,1,1,4,4,1,6,4,4,0,0,0,31
7115,SAO SEBASTIAO                 ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,2,0,0,2,2,3,1,0,1,0,0,0,11
7115,SAO SEBASTIAO                 ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,13,3,11,17,7,15,12,13,14,0,0,0,105
7115,SAO SEBASTIAO                 ,5134-1,Permitir posse/conducao veic a pessoa com CNH categoria diferente da do veiculo,1,0,0,0,1,0,0,0,1,0,0,0,3
