CODIGO_FILIAL,CNPJ_LOJA,LOJA,DATA_VENDA,ano,mês,dia,CV,QUANTIDADE,VALOR_UNITARIO,VALOR_VENDA_REAL,DESCONTO_PERCENTUAL,VALOR_DESCONTO,FORNECEDOR,GRIFE,TIPO_PRODUTO,CATEGORIA
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062257-0101,1,143.36,143.36,8.40,13.14,GROWN OPTICAL LTDA                      ,COLOR PLUS                    ,BN,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062257-0101,1,2188.79,2188.79,6.00,139.71,GROWN OPTICAL LTDA                      ,ZH EXC. SINGLE VISION SLIM - A,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062257-0101,1,23.28,23.28,99.00,2305.22,GROWN OPTICAL LTDA                      ,ZH EXC. SINGLE VISION SLIM - A,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062258-0108,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062258-0108,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062258-0108,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062258-0108,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0103,01329476000303,MITANI JD SUL       ,20220731,2022,7,31,0062259-0103,1,300.00,300.00,3.85,12.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY TORIC               ,LC,LENTES DE CONTATO
0103,01329476000303,MITANI JD SUL       ,20220731,2022,7,31,0062259-0103,1,500.00,500.00,7.24,39.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY XR TORIC            ,LC,LENTES DE CONTATO
0107,01329476000729,MITANI A FRANCO     ,20220730,2022,7,30,0062267-0107,1,850.00,850.00,0.00,0.00,LUXOTTICA BRASIL PRODUTOS OTICOS E ESPOR,OAKLEY                        ,OC,SOLAR
0109,01329476000990,MITANI C NORTE      ,20220730,2022,7,30,0062268-0109,1,237.75,237.75,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY TORIC               ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220730,2022,7,30,0062268-0109,1,237.75,237.75,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY TORIC               ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220730,2022,7,30,0062268-0109,1,237.75,237.75,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY TORIC               ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220730,2022,7,30,0062268-0109,1,237.75,237.75,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY TORIC               ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062269-0102,1,225.00,225.00,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062269-0102,1,170.00,170.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062269-0102,1,225.00,225.00,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062270-0101,1,488.00,488.00,7.05,37.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S PRONTAS ZEISS CLEARVIEW   ,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062270-0101,1,488.00,488.00,7.05,37.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S PRONTAS ZEISS CLEARVIEW   ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062278-0108,1,4632.56,4632.56,3.79,182.44,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROG. SMARTLIFE SUPERB  ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062278-0108,1,1649.82,1649.82,7.00,124.18,GROWN OPTICAL LTDA                      ,SYTTO SLIM - AI -             ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062278-0108,1,48.15,48.15,99.00,4766.85,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROG. SMARTLIFE SUPERB  ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062278-0108,1,145.54,145.54,7.00,10.96,GROWN OPTICAL LTDA                      ,COLOR PLUS                    ,BN,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062278-0108,1,48.15,48.15,99.00,4766.85,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROG. SMARTLIFE SUPERB  ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062278-0108,1,4632.56,4632.56,3.79,182.44,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROG. SMARTLIFE SUPERB  ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062278-0108,1,1649.82,1649.82,7.00,124.18,GROWN OPTICAL LTDA                      ,SYTTO SLIM - AI -             ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062278-0108,1,145.54,145.54,7.00,10.96,GROWN OPTICAL LTDA                      ,COLOR PLUS                    ,BN,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062278-0108,1,2047.86,2047.86,7.00,154.14,DASH PRODUTOS OTICOS EIRELLI EPP        ,LA MARCA                      ,AR,ARMAÇÃO
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062280-0108,1,154.50,154.50,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,CLARITI 1 DAY TORIC           ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062280-0108,1,154.50,154.50,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,CLARITI 1 DAY TORIC           ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062280-0108,1,154.50,154.50,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,CLARITI 1 DAY TORIC           ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062280-0108,1,154.50,154.50,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,CLARITI 1 DAY TORIC           ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062282-0110,1,982.34,982.34,9.00,97.16,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S. ZEISS SMART INDIVIDUAL   ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062282-0110,1,982.34,982.34,9.00,97.16,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S. ZEISS SMART INDIVIDUAL   ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062282-0110,1,735.32,735.32,8.88,71.68,STEPPER BRASIL IMPORTACAO E COMERCIO LTD,STP                           ,AR,ARMAÇÃO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062287-0102,1,209.00,209.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,DAILIES PRECISION ONE         ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062288-0102,1,105.00,0.00,0.00,0.00,RENOVATE COMERCIO DE MATERIAIS E PRODUTO,V.S PRONTAS OPTVIEW           ,LG,LENTES OFTALMICAS
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062288-0102,1,105.00,0.00,0.00,0.00,RENOVATE COMERCIO DE MATERIAIS E PRODUTO,V.S PRONTAS OPTVIEW           ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062290-0110,1,831.00,831.00,0.00,0.00,UAU DO BRASIL LTDA                      ,INVU                          ,AR,ARMAÇÃO
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062290-0110,1,831.00,831.00,0.00,0.00,UAU DO BRASIL LTDA                      ,INVU                          ,AR,ARMAÇÃO
0105,01329476000567,MITANI MORUMBI      ,20220730,2022,7,30,0062293-0105,1,5899.50,5899.50,5.00,310.50,KENERSON INDUSTRIA E COMERCIO DE PRODUTO,CARTIER                       ,AR,ARMAÇÃO
0105,01329476000567,MITANI MORUMBI      ,20220730,2022,7,30,0062293-0105,1,38.57,38.57,99.00,3818.93,OPTOTAL HOYA LTDA                       ,HL LIFESTYLE V+               ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220730,2022,7,30,0062293-0105,1,38.57,38.57,99.00,3818.93,OPTOTAL HOYA LTDA                       ,HL LIFESTYLE V+               ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220730,2022,7,30,0062293-0105,1,3810.50,3810.50,1.22,47.00,OPTOTAL HOYA LTDA                       ,HL LIFESTYLE V+               ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220730,2022,7,30,0062293-0105,1,3812.26,3812.26,1.17,45.24,OPTOTAL HOYA LTDA                       ,HL LIFESTYLE V+               ,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062297-0101,1,50.85,50.85,99.00,5034.15,GROWN OPTICAL LTDA                      ,VX X 4D STYLIS                ,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062297-0101,1,3150.00,3150.00,0.00,0.00,EXCELSIOR DISTRIBUIDORA DE PRODUTOS ELET,TARIAN                        ,AR,ARMAÇÃO
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062297-0101,1,5034.15,5034.15,1.00,50.85,GROWN OPTICAL LTDA                      ,VX X 4D STYLIS                ,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062297-0101,1,5034.15,5034.15,1.00,50.85,GROWN OPTICAL LTDA                      ,VX X 4D STYLIS                ,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062297-0101,1,50.85,50.85,99.00,5034.15,GROWN OPTICAL LTDA                      ,VX X 4D STYLIS                ,LG,LENTES OFTALMICAS
0109,01329476000990,MITANI C NORTE      ,20220730,2022,7,30,0062302-0109,1,1888.45,1888.45,0.00,0.00,LUXOTTICA BRASIL PRODUTOS OTICOS E ESPOR,TIFFANY                       ,OC,SOLAR
0109,01329476000990,MITANI C NORTE      ,20220730,2022,7,30,0062302-0109,1,409.00,409.00,0.00,0.00,KENERSON INDUSTRIA E COMERCIO DE PRODUTO,EVK                           ,OC,SOLAR
0109,01329476000990,MITANI C NORTE      ,20220730,2022,7,30,0062302-0109,1,1342.46,1342.46,0.00,0.00,LUXOTTICA BRASIL PRODUTOS OTICOS E ESPOR,TIFFANY                       ,OC,SOLAR
0109,01329476000990,MITANI C NORTE      ,20220730,2022,7,30,0062302-0109,1,1679.06,1679.06,0.00,0.00,MENRAD DO BRASIL COMERCIO DE PRODUTOS OP,JAGUAR                        ,OC,SOLAR
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062305-0101,1,168.75,168.75,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062305-0101,1,168.75,168.75,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062305-0101,1,168.75,168.75,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062305-0101,1,168.75,168.75,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220730,2022,7,30,0062306-0105,1,170.00,170.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062307-0102,1,735.00,735.00,0.00,0.00,WILVALE DE RIGO S.A                     ,FURLA                         ,AR,ARMAÇÃO
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062311-0110,1,935.00,0.00,0.00,0.00,LUXOTTICA BRASIL PRODUTOS OTICOS E ESPOR,PRADA SPORT                   ,OC,SOLAR
0109,01329476000990,MITANI C NORTE      ,20220730,2022,7,30,0062312-0109,1,240.00,240.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220730,2022,7,30,0062312-0109,1,240.00,240.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062314-0110,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062314-0110,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062314-0110,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062314-0110,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062314-0110,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062314-0110,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062314-0110,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220730,2022,7,30,0062314-0110,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062315-0101,1,40.09,40.09,99.00,3969.41,OPTOTAL HOYA LTDA                       ,HL LIFESTYLE 3i               ,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062315-0101,1,40.09,40.09,99.00,3969.41,OPTOTAL HOYA LTDA                       ,HL LIFESTYLE 3i               ,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062315-0101,1,1620.00,1620.00,10.00,180.00,MARCOLIN DO BRASIL COMERCIO DE PRODUTOS ,E. ZEGNA                      ,AR,ARMAÇÃO
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062315-0101,1,2100.00,2100.00,6.25,140.00,RODENSTOCK BRASIL INDUSTRIA OPTICA LTDA ,PORSCHE                       ,AR,ARMAÇÃO
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062315-0101,1,3800.32,3800.32,5.22,209.18,OPTOTAL HOYA LTDA                       ,HL LIFESTYLE 3i               ,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220730,2022,7,30,0062315-0101,1,3799.50,3799.50,5.24,210.00,OPTOTAL HOYA LTDA                       ,HL LIFESTYLE 3i               ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220730,2022,7,30,0062316-0105,1,610.00,199.04,0.00,0.00,MARCOLIN DO BRASIL COMERCIO DE PRODUTOS ,GUESS                         ,OC,SOLAR
0104,01329476000486,MITANI ELDORADO     ,20220730,2022,7,30,0062317-0104,1,285.00,285.00,0.00,0.00,SOLOTICA DISTR. DE PRODUTOS OPTICOS LTDA,NATURAL COLORS CONJUNTO NATURA,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062320-0108,1,745.00,745.00,0.00,0.00,OPTOTAL HOYA LTDA                       ,V.S SURF. MIO./ HIPER. SPORTIV,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220730,2022,7,30,0062320-0108,1,745.00,745.00,0.00,0.00,OPTOTAL HOYA LTDA                       ,V.S SURF. MIO./ HIPER. SPORTIV,LG,LENTES OFTALMICAS
0109,01329476000990,MITANI C NORTE      ,20220731,2022,7,31,0062322-0109,1,180.00,180.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220731,2022,7,31,0062322-0109,1,180.00,180.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220731,2022,7,31,0062322-0109,1,180.00,180.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220731,2022,7,31,0062322-0109,1,180.00,180.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0104,01329476000486,MITANI ELDORADO     ,20220730,2022,7,30,0062324-0104,1,1520.55,1520.55,10.00,168.95,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S. ZEISS SMART INDIVIDUAL   ,LG,LENTES OFTALMICAS
0104,01329476000486,MITANI ELDORADO     ,20220730,2022,7,30,0062324-0104,1,858.90,858.90,12.09,118.10,STEPPER BRASIL IMPORTACAO E COMERCIO LTD,STP                           ,AR,ARMAÇÃO
0104,01329476000486,MITANI ELDORADO     ,20220730,2022,7,30,0062324-0104,1,1520.55,1520.55,10.00,168.95,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S. ZEISS SMART INDIVIDUAL   ,LG,LENTES OFTALMICAS
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062329-0102,1,156.75,156.75,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,DAILIES PRECISION ONE         ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062329-0102,1,156.75,156.75,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,DAILIES PRECISION ONE         ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062329-0102,1,156.75,156.75,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,DAILIES PRECISION ONE         ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062329-0102,1,156.75,156.75,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,DAILIES PRECISION ONE         ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062331-0102,1,625.00,397.50,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062331-0102,1,625.00,397.50,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062333-0102,1,240.00,240.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0107,01329476000729,MITANI A FRANCO     ,20220730,2022,7,30,0062337-0107,1,240.00,240.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0112,01329476001296,MITANI HIGIENOPOLIS ,20220725,2022,7,25,0061403-0112,1,29.25,29.25,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,CARL ZEISS VISION             ,ME,ACESSÓRIOS
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062340-0102,1,264.00,264.00,0.00,0.00,UP VISION IMPORTACAO E EXPORTACAO LTDA  ,THINOPTICS                    ,AR,ARMAÇÃO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062340-0102,1,127.50,127.50,25.00,42.50,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062340-0102,1,127.50,127.50,25.00,42.50,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062340-0102,1,127.50,127.50,25.00,42.50,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062340-0102,1,127.50,127.50,25.00,42.50,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220725,2022,7,25,0061465-0102,1,29.90,29.90,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,CARL ZEISS VISION             ,ME,ACESSÓRIOS
0104,01329476000486,MITANI ELDORADO     ,20220726,2022,7,26,0061557-0104,4,29.90,119.60,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,CARL ZEISS VISION             ,ME,ACESSÓRIOS
0103,01329476000303,MITANI JD SUL       ,20220730,2022,7,30,0062342-0103,1,2077.20,2077.20,10.66,247.80,MARCOLIN DO BRASIL COMERCIO DE PRODUTOS ,TOM FORD                      ,OC,SOLAR
0110,01329476001024,MITANI AUGUSTA      ,20220726,2022,7,26,0061586-0110,1,26.91,26.91,10.00,2.99,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,CARL ZEISS VISION             ,ME,ACESSÓRIOS
0104,01329476000486,MITANI ELDORADO     ,20220726,2022,7,26,0061620-0104,1,29.90,29.90,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,CARL ZEISS VISION             ,ME,ACESSÓRIOS
0104,01329476000486,MITANI ELDORADO     ,20220727,2022,7,27,0061735-0104,1,29.90,29.90,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,CARL ZEISS VISION             ,ME,ACESSÓRIOS
0109,01329476000990,MITANI C NORTE      ,20220727,2022,7,27,0061800-0109,1,29.90,29.90,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,CARL ZEISS VISION             ,ME,ACESSÓRIOS
0108,01329476000800,MITANI PAULISTA     ,20220727,2022,7,27,0061858-0108,1,29.90,29.90,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,CARL ZEISS VISION             ,ME,ACESSÓRIOS
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062346-0102,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062346-0102,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062346-0102,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220730,2022,7,30,0062346-0102,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0101,01329476000133,O.STILO             ,20220727,2022,7,27,0061869-0101,2,29.90,59.80,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,CARL ZEISS VISION             ,ME,ACESSÓRIOS
0110,01329476001024,MITANI AUGUSTA      ,20220728,2022,7,28,0061880-0110,1,29.90,29.90,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,CARL ZEISS VISION             ,ME,ACESSÓRIOS
0103,01329476000303,MITANI JD SUL       ,20220730,2022,7,30,0062350-0103,1,240.00,240.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0103,01329476000303,MITANI JD SUL       ,20220730,2022,7,30,0062350-0103,1,240.00,240.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0107,01329476000729,MITANI A FRANCO     ,20220730,2022,7,30,0062354-0107,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
