Ano,Nome do autor,Número da emenda,Localidade do gasto (Regionalização),Sigla UF ,Função,Subfunção,Valor empenhado,Valor liquidado,Valor pago
2021,EMANUEL PINHEIRO NETO,2,MATO GROSSO,MT,Saúde,Assistência hospitalar e ambulatorial,120000.00,77036.00,77036.00
2021,ALESSANDRO MOLON,23,RIO DE JANEIRO,RJ,Gestão ambiental,Controle ambiental,120000.00,0.00,0.00
2021,FREI ANASTACIO RIBEIRO,2,PARAÍBA,PB,Agricultura,Desenvolvimento tecnológico e engenharia,120000.00,0.00,0.00
2021,PLINIO VALERIO,1,Nacional,BR,Agricultura,Difusão do conhecimento científico e tecnológico,120000.00,511.27,511.27
2021,MARCELO RAMOS,9,AMAZONAS,AM,Agricultura,Difusão do conhecimento científico e tecnológico,120000.00,0.00,0.00
2021,TED CONTI,9,ESPÍRITO SANTO,ES,Desporto e lazer,Desporto de rendimento,120000.00,0.00,0.00
2021,ZENAIDE MAIA,14,RIO GRANDE DO NORTE,RN,Segurança pública,Custódia e reintegração social,120000.00,0.00,0.00
2021,JOSE GUIMARAES,15,Nacional,BR,Defesa nacional,Normatização e fiscalização,120000.00,66910.98,21556.44
2021,TABATA AMARAL,16,SÃO PAULO,SP,Educação,Educação básica,120000.00,0.00,0.00
2021,ROGERIO CORREIA,11,MINAS GERAIS,MG,Agricultura,Promoção da produção agropecuária,120000.00,0.00,0.00
2021,LOURIVAL GOMES,23,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,121643.00,121643.00,121643.00
2021,AUREA CAROLINA,15,MINAS GERAIS,MG,Cultura,Difusão cultural,122000.00,122000.00,122000.00
2021,CORONEL ARMANDO,6,Nacional,BR,Defesa nacional,Defesa terrestre,124954.49,124954.49,124954.49
2021,MAJOR VITOR HUGO,18,Nacional,BR,Defesa nacional,Normatização e fiscalização,124999.00,124999.00,0.00
2022,FLAVIO BOLSONARO,22,Nacional,BR,Defesa nacional,Informação e inteligência,125000.00,0.00,0.00
2021,JAQUES WAGNER,5,BAHIA,BA,Assistência social,Saneamento básico rural,125000.00,0.00,0.00
2021,LOURIVAL GOMES,12,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,125000.00,125000.00,125000.00
2021,HUMBERTO COSTA,1,PERNAMBUCO,PE,Cultura,"Patrimônio histórico, artístico e arqueológico",128000.00,0.00,0.00
2022,NILDA GONDIM,9,PARAÍBA,PB,Assistência social,Assistência comunitária,128058.00,0.00,0.00
2021,CAPITAO FABIO ABREU,12,PIAUÍ,PI,Desporto e lazer,Desporto comunitário,129000.00,0.00,0.00
2021,RAIMUNDO COSTA,4,BAHIA,BA,Direitos da cidadania,"Direitos individuais, coletivos e difusos",129601.77,0.00,0.00
2021,ARLINDO CHINAGLIA,8,SÃO PAULO,SP,Educação,Ensino profissional,129986.00,106615.72,102605.72
2021,MISAEL VARELLA,11,MINAS GERAIS,MG,Assistência social,Assistência comunitária,129986.00,129986.00,129986.00
2021,LUIZ ANTONIO CORREA,17,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,130000.00,130000.00,130000.00
2021,LIDICE DA MATA,12,BAHIA,BA,Educação,Ensino profissional,132000.00,0.00,0.00
2021,STEFANO AGUIAR,7,MINAS GERAIS,MG,Segurança pública,Policiamento,134026.35,0.00,0.00
2021,GELSON AZEVEDO,8,MINAS GERAIS,MG,Saúde,Assistência hospitalar e ambulatorial,135571.00,135571.00,135571.00
2021,TIAGO MITRAUD,18,MINAS GERAIS,MG,Educação,Educação básica,136719.80,0.00,0.00
2021,HUGO LEAL,7,RIO DE JANEIRO,RJ,Educação,Ensino superior,139400.00,139400.00,139400.00
2021,LEO DE BRITO,3,ACRE,AC,Educação,Ensino superior,139581.42,1345.00,0.00
2021,TALIRIA PETRONE,15,RIO DE JANEIRO,RJ,Direitos da cidadania,"Direitos individuais, coletivos e difusos",139590.00,139590.00,139590.00
2021,EDNA HENRIQUE,10,PARAÍBA,PB,Direitos da cidadania,Administração geral,139705.97,0.00,0.00
2021,JESSICA SALES,12,ACRE,AC,Assistência social,Assistência comunitária,139986.00,139986.00,139986.00
2021,ANDRE FERREIRA,7,PERNAMBUCO,PE,Agricultura,Extensão rural,139991.36,0.00,0.00
2021,FABIO REIS,8,SERGIPE,SE,Segurança pública,Policiamento,139993.00,40208.47,40208.47
2021,HAROLDO CATHEDRAL,11,RORAIMA,RR,Assistência social,Assistência comunitária,139993.00,0.00,0.00
2021,AIRTON FALEIRO,11,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,139993.00,0.00,0.00
2021,ESPERIDIAO AMIN,18,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,139993.00,0.00,0.00
2021,PROFESSOR ALCIDES,18,GOIÁS,GO,Assistência social,Alimentação e nutrição,139993.00,0.00,0.00
2021,DR. JAZIEL,1,CEARÁ,CE,Saúde,Assistência hospitalar e ambulatorial,139994.00,139994.00,139994.00
2021,LUIZA ERUNDINA,11,PARAÍBA,PB,Assistência social,Assistência comunitária,140000.00,0.00,0.00
2021,CARLA ZAMBELLI,19,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,140000.00,140000.00,140000.00
2021,JUAREZ COSTA,9,MATO GROSSO,MT,Saúde,Assistência hospitalar e ambulatorial,140000.00,140000.00,140000.00
2021,ANGELA AMIN,13,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,140000.00,0.00,0.00
2021,CELINA LEAO,9,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,140000.00,140000.00,140000.00
2021,ADRIANO DO BALDY,3,GOIÁS,GO,Saúde,Atenção básica,142000.00,0.00,0.00
2021,FLAVIA MORAIS,5,GOIÁS,GO,Saúde,Atenção básica,142000.00,0.00,0.00
2021,ELIAS VAZ,5,GOIÁS,GO,Saúde,Atenção básica,142000.00,0.00,0.00
2021,LUIS CARLOS HEINZE,5,RIO GRANDE DO SUL,RS,Assistência social,Assistência comunitária,143993.00,143993.00,143993.00
2021,RODRIGO CUNHA,4,ALAGOAS,AL,Saúde,Atenção básica,144000.00,0.00,0.00
2021,BACELAR,6,BAHIA,BA,Saúde,Atenção básica,144000.00,0.00,0.00
2021,HENRIQUE FONTANA,8,RIO GRANDE DO SUL,RS,Saúde,Atenção básica,144000.00,0.00,0.00
2021,LUIZ PHILIPPE DE ORLEANS E BRAGANCA,10,Exterior,EXT,Relações exteriores,Difusão cultural,144299.01,0.00,0.00
2021,ACACIO FAVACHO,3,AMAPÁ,AP,Saúde,Atenção básica,145157.00,0.00,0.00
2021,CELSO RUSSOMANNO,9,Nacional,BR,Defesa nacional,Desenvolvimento científico,146000.00,65961.44,0.00
2021,TED CONTI,4,ESPÍRITO SANTO,ES,Educação,Educação básica,147871.15,0.00,0.00
2022,HELIO LOPES,4,RIO DE JANEIRO,RJ,Defesa nacional,Atenção básica,148096.00,0.00,0.00
2021,SILVIA CRISTINA,9,RONDÔNIA,RO,Segurança pública,Policiamento,148188.16,0.00,0.00
2021,FABIO REIS,7,SERGIPE,SE,Urbanismo,Assistência comunitária,148750.00,447.56,0.00
2021,RENATA ABREU,9,SÃO PAULO,SP,Saúde,Atenção básica,148757.00,0.00,0.00
2021,MARIANA CARVALHO,6,Nacional,BR,Defesa nacional,Administração geral,148972.38,85579.19,85579.19
2021,FERNANDO AFFONSO COLLOR DE MELLO,1,Exterior,EXT,Relações exteriores,Difusão cultural,149183.96,124526.75,124526.75
2021,DANIELA DO WAGUINHO,5,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,149263.00,149263.00,149263.00
2021,MARCIO BIOLCHI,2,RIO GRANDE DO SUL,RS,Educação,Assistência hospitalar e ambulatorial,149289.97,31671.82,18814.82
2021,CARLA DICKSON,3,RIO GRANDE DO NORTE,RN,Segurança pública,Policiamento,149314.49,0.00,0.00
2021,PAULO GANIME,12,RIO DE JANEIRO,RJ,Gestão ambiental,Desenvolvimento científico,149679.40,129140.40,129140.40
2021,CORONEL ARMANDO,11,Nacional,BR,Defesa nacional,Defesa terrestre,149700.00,0.00,0.00
2021,MARILIA ARRAES,9,PERNAMBUCO,PE,Educação,Ensino superior,149765.56,133154.56,73474.99
2021,EDILAZIO JUNIOR,4,MARANHÃO,MA,Educação,Ensino profissional,149806.69,0.00,0.00
2021,ZE VITOR,10,MINAS GERAIS,MG,Urbanismo,Assistência comunitária,149844.12,0.00,0.00
2021,GLEISI HOFFMANN,5,PARANÁ,PR,Educação,Ensino superior,149900.00,149900.00,137700.00
2021,SANDERSON,9,RIO GRANDE DO SUL,RS,Educação,Ensino superior,149909.90,0.00,0.00
2021,LEANDRE,9,PARANÁ,PR,Educação,Ensino superior,149940.67,34540.97,34540.97
2021,NILTO TATTO,7,SÃO PAULO,SP,Saúde,Atenção básica,149958.00,112374.00,112374.00
2021,MAILZA GOMES,3,Nacional,BR,Defesa nacional,Normatização e fiscalização,149963.30,149963.30,149963.30
2021,JUNIOR FERRARI,3,PARÁ,PA,Saúde,Atenção básica,149968.00,149968.00,149968.00
2021,LOURIVAL GOMES,24,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,149985.00,149985.00,149985.00
2021,JOSE MARIO SCHREINER,7,GOIÁS,GO,Saúde,Assistência hospitalar e ambulatorial,149991.00,0.00,0.00
2021,ELMANO FERRER,5,Nacional,BR,Defesa nacional,Administração geral,149995.66,135546.78,117381.07
2021,CARLA DICKSON,22,RIO GRANDE DO NORTE,RN,Agricultura,Preservação e conservação ambiental,149996.00,0.00,0.00
2021,ATILA LIRA,4,PIAUÍ,PI,Assistência social,Alimentação e nutrição,149996.84,0.00,0.00
2021,CARLOS VIANA,4,MINAS GERAIS,MG,Saúde,Atenção básica,149997.00,0.00,0.00
2021,ROGERIO CORREIA,17,MINAS GERAIS,MG,Educação,Ensino superior,149999.05,0.00,0.00
2021,AIRTON FALEIRO,7,PARÁ,PA,Desporto e lazer,Desporto comunitário,149999.99,0.00,0.00
2021,MARLON SANTOS,8,RIO GRANDE DO SUL,RS,Assistência social,Assistência comunitária,150000.00,0.00,0.00
2021,PEDRO UCZAI,12,SANTA CATARINA,SC,Educação,Ensino superior,150000.00,150000.00,150000.00
2021,FERNANDO MONTEIRO,3,PERNAMBUCO,PE,Educação,Ensino superior,150000.00,0.00,0.00
2021,EVANDRO ROMAN,2,PARANÁ,PR,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,PEDRO UCZAI,5,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos",150000.00,150000.00,150000.00
2021,JOSE RICARDO,17,AMAZONAS,AM,Assistência social,Assistência comunitária,150000.00,150000.00,150000.00
2021,JOSIVALDO JP,9,MARANHÃO,MA,Comunicações,Tecnologia da informação,150000.00,150000.00,150000.00
2021,JUNINHO DO PNEU,5,RIO DE JANEIRO,RJ,Cultura,Difusão cultural,150000.00,0.00,0.00
2021,LEONARDO MONTEIRO,11,MINAS GERAIS,MG,Educação,Ensino profissional,150000.00,0.00,0.00
2021,ROGERIO CORREIA,21,MINAS GERAIS,MG,Cultura,Difusão cultural,150000.00,0.00,0.00
2021,ALESSANDRO MOLON,25,RIO DE JANEIRO,RJ,Agricultura,Difusão do conhecimento científico e tecnológico,150000.00,0.00,0.00
2021,BIRA DO PINDARE,7,MARANHÃO,MA,Direitos da cidadania,"Direitos individuais, coletivos e difusos",150000.00,150000.00,150000.00
2021,ESPERIDIAO AMIN,5,SANTA CATARINA,SC,Ciência e Tecnologia,Desenvolvimento tecnológico e engenharia,150000.00,0.00,0.00
2021,ADRIANO DO BALDY,1,GOIÁS,GO,Saúde,Assistência hospitalar e ambulatorial,150000.00,150000.00,150000.00
2021,HUMBERTO COSTA,4,PERNAMBUCO,PE,Direitos da cidadania,"Direitos individuais, coletivos e difusos",150000.00,0.00,0.00
2021,VICENTINHO JUNIOR,5,TOCANTINS,TO,Direitos da cidadania,"Direitos individuais, coletivos e difusos",150000.00,150000.00,150000.00
2021,WELLINGTON FAGUNDES,9,Nacional,BR,Defesa nacional,Defesa naval,150000.00,0.00,0.00
2021,JUNINHO DO PNEU,4,RIO DE JANEIRO,RJ,Assistência social,Assistência comunitária,150000.00,150000.00,150000.00
2021,MAURO LOPES,5,MINAS GERAIS,MG,Assistência social,Assistência comunitária,150000.00,0.00,0.00
2021,AIRTON FALEIRO,9,MATO GROSSO,MT,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,ELI CORREA FILHO,24,SÃO PAULO,SP,Saúde,Atenção básica,150000.00,150000.00,150000.00
2021,ORLANDO SILVA,9,SÃO PAULO,SP,Ciência e Tecnologia,Desenvolvimento científico,150000.00,0.00,0.00
2021,FABIO REIS,6,RIO GRANDE DO NORTE,RN,Agricultura,Promoção da produção agropecuária,150000.00,0.00,0.00
2021,PAULO ROCHA,1,PARÁ,PA,Educação,Ensino superior,150000.00,0.00,0.00
2021,EVANDRO ROMAN,18,PARANÁ,PR,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,CELSO RUSSOMANNO,6,SÃO PAULO,SP,Assistência social,Assistência comunitária,150000.00,0.00,0.00
2021,CARLOS ZARATTINI,8,SÃO PAULO,SP,Assistência social,Assistência comunitária,150000.00,0.00,0.00
2021,BACELAR,4,BAHIA,BA,Saúde,Atenção básica,150000.00,150000.00,150000.00
2021,BIA CAVASSA,5,MATO GROSSO DO SUL,MS,Assistência social,Assistência comunitária,150000.00,0.00,0.00
2022,JULIO CESAR RIBEIRO,17,Nacional,BR,Assistência social,Assistência comunitária,150000.00,0.00,0.00
2021,LEONIDAS CRISTINO,3,CEARÁ,CE,Assistência social,Assistência comunitária,150000.00,0.00,0.00
2021,VICENTINHO,5,Nacional,BR,Saúde,Formação de recursos humanos,150000.00,0.00,0.00
2021,GORETE PEREIRA,23,Nordeste,Nordeste,Educação,Ensino superior,150000.00,0.00,0.00
2021,SARGENTO FAHUR,12,PARANÁ,PR,Segurança pública,Policiamento,150000.00,0.00,0.00
2021,TIAGO DIMAS,5,TOCANTINS,TO,Desporto e lazer,Desporto comunitário,150000.00,0.00,0.00
2021,FABIO REIS,4,SERGIPE,SE,Comunicações,Tecnologia da informação,150000.00,150000.00,150000.00
2021,JOAO BOSCO DA COSTA,7,SERGIPE,SE,Defesa nacional,Defesa naval,150000.00,90189.09,88888.24
2021,ULDURICO JUNIOR,7,BAHIA,BA,Direitos da cidadania,"Direitos individuais, coletivos e difusos",150000.00,0.00,0.00
2021,SANDERSON,4,RIO GRANDE DO SUL,RS,Comércio e serviços,Turismo,150000.00,0.00,0.00
2021,ZENAIDE MAIA,20,RIO GRANDE DO NORTE,RN,Desporto e lazer,Desporto comunitário,150000.00,0.00,0.00
2021,PROFESSORA MARCIVANIA,13,AMAPÁ,AP,Educação,Ensino superior,150000.00,0.00,0.00
2021,DAVID SOARES,14,SÃO PAULO,SP,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,GUSTAVO FRUET,8,PARANÁ,PR,Educação,Ensino superior,150000.00,0.00,0.00
2021,JOSE RICARDO,23,AMAZONAS,AM,Agricultura,Desenvolvimento tecnológico e engenharia,150000.00,0.00,0.00
2021,SOSTENES CAVALCANTE,11,RIO DE JANEIRO,RJ,Saúde,Atenção básica,150000.00,150000.00,150000.00
2021,PADRE JOAO,15,MINAS GERAIS,MG,Educação,Ensino superior,150000.00,150000.00,0.00
2021,NEUCIMAR FRAGA,5,ESPÍRITO SANTO,ES,Desporto e lazer,Desporto comunitário,150000.00,0.00,0.00
2021,ADOLFO VIANA,7,BAHIA,BA,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,ORLANDO SILVA,6,Nacional,BR,Ciência e Tecnologia,Difusão do conhecimento científico e tecnológico,150000.00,0.00,0.00
2021,PEDRO VILELA,10,ALAGOAS,AL,Cultura,Difusão cultural,150000.00,150000.00,150000.00
2021,LEO MORAES,10,RONDÔNIA,RO,Desporto e lazer,Desporto de rendimento,150000.00,0.00,0.00
2021,BACELAR,8,BAHIA,BA,Assistência social,Assistência comunitária,150000.00,0.00,0.00
2021,GORETE PEREIRA,11,CEARÁ,CE,Direitos da cidadania,"Direitos individuais, coletivos e difusos",150000.00,0.00,0.00
2021,ZE NETO,11,BAHIA,BA,Assistência social,Assistência comunitária,150000.00,150000.00,150000.00
2021,ALVARO DIAS,11,PARANÁ,PR,Trabalho,Fomento ao trabalho,150000.00,150000.00,150000.00
2021,HENRIQUE FONTANA,11,RIO GRANDE DO SUL,RS,Educação,Ensino profissional,150000.00,150000.00,150000.00
2021,RENATA ABREU,11,SÃO PAULO,SP,Agricultura,Promoção da produção agropecuária,150000.00,0.00,0.00
2021,PAULO PAIM,6,Nacional,BR,Segurança pública,Policiamento,150000.00,0.00,0.00
2021,ALICE PORTUGAL,4,Nacional,BR,Cultura,Difusão cultural,150000.00,0.00,0.00
2021,VICENTINHO,13,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos",150000.00,0.00,0.00
2021,VIVI REIS,11,PARÁ,PA,Saúde,Administração geral,150000.00,150000.00,150000.00
2021,LASIER MARTINS,7,Nacional,BR,Cultura,Difusão cultural,150000.00,0.00,0.00
2021,ELI CORREA FILHO,23,SÃO PAULO,SP,Saúde,Atenção básica,150000.00,150000.00,150000.00
2021,NELSON BARBUDO,7,MATO GROSSO,MT,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,ALVARO DIAS,10,PARANÁ,PR,Cultura,Difusão cultural,150000.00,0.00,0.00
2021,PROFESSORA MARCIVANIA,14,AMAPÁ,AP,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,PAULA BELMONTE,12,DISTRITO FEDERAL,DF,Educação,Ensino superior,150000.00,150000.00,112500.00
2021,CORONEL TADEU,10,SÃO PAULO,SP,Desporto e lazer,Desporto de rendimento,150000.00,0.00,0.00
2021,PAULO FREIRE COSTA,3,SÃO PAULO,SP,Assistência social,Assistência comunitária,150000.00,150000.00,150000.00
2021,SIDNEY LEITE,3,Nacional,BR,Agricultura,Difusão do conhecimento científico e tecnológico,150000.00,38726.37,38726.37
2021,RAIMUNDO COSTA,9,BAHIA,BA,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,FERNANDA MELCHIONNA,11,RIO GRANDE DO SUL,RS,Cultura,Difusão cultural,150000.00,0.00,0.00
2021,LUISA CANZIANI,12,Nacional,BR,Agricultura,Promoção da produção agropecuária,150000.00,0.00,0.00
2021,PADRE JOAO,1,MINAS GERAIS,MG,Educação,Ensino superior,150000.00,13200.00,0.00
2021,ELI CORREA FILHO,13,SÃO PAULO,SP,Desporto e lazer,Desporto comunitário,150000.00,150000.00,150000.00
2021,FLAVIA ARRUDA,9,DISTRITO FEDERAL,DF,Educação,Ensino profissional,150000.00,150000.00,150000.00
2021,SIDNEY LEITE,1,AMAZONAS,AM,Assistência social,Alimentação e nutrição,150000.00,0.00,0.00
2021,SIDNEY LEITE,2,AMAZONAS,AM,Assistência social,Alimentação e nutrição,150000.00,0.00,0.00
2021,DRA. SORAYA MANATO,17,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,150000.00,0.00,0.00
2021,MARILIA ARRAES,15,PERNAMBUCO,PE,Desporto e lazer,Desporto comunitário,150000.00,0.00,0.00
2021,CEZINHA DE MADUREIRA,7,SÃO PAULO,SP,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,ROGERIO CORREIA,15,MINAS GERAIS,MG,Educação,Ensino superior,150000.00,138750.00,0.00
2021,ALESSANDRO MOLON,19,RIO DE JANEIRO,RJ,Ciência e Tecnologia,Desenvolvimento científico,150000.00,150000.00,0.00
2021,DELEGADO PABLO,11,AMAZONAS,AM,Agricultura,Promoção da produção agropecuária,150000.00,0.00,0.00
2021,NEUCIMAR FRAGA,10,ESPÍRITO SANTO,ES,Defesa nacional,Defesa naval,150000.00,150000.00,0.00
2021,MARRECA FILHO,23,MARANHÃO,MA,Saúde,Atenção básica,150000.00,150000.00,150000.00
2021,ADRIANO DO BALDY,4,GOIÁS,GO,Saúde,Assistência hospitalar e ambulatorial,150000.00,0.00,0.00
2021,GORETE PEREIRA,5,Nordeste,Nordeste,Educação,Ensino superior,150000.00,150000.00,0.00
2021,MILTON COELHO,5,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos",150000.00,150000.00,150000.00
2021,LUIZ CARLOS,20,AMAPÁ,AP,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,PAULO TEIXEIRA,4,SÃO PAULO,SP,Educação,Ensino superior,150000.00,0.00,0.00
2021,GORETE PEREIRA,2,CEARÁ,CE,Direitos da cidadania,"Direitos individuais, coletivos e difusos",150000.00,0.00,0.00
2021,HENRIQUE FONTANA,14,RIO GRANDE DO SUL,RS,Educação,Ensino superior,150000.00,0.00,0.00
2021,STEFANO AGUIAR,19,MINAS GERAIS,MG,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,CLARISSA GAROTINHO,11,RIO DE JANEIRO,RJ,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,PEDRO UCZAI,9,SANTA CATARINA,SC,Agricultura,Promoção da produção agropecuária,150000.00,0.00,0.00
2021,MARIA DO ROSARIO,12,RIO GRANDE DO SUL,RS,Comércio e serviços,Promoção comercial ,150000.00,150000.00,150000.00
2021,CHARLLES EVANGELISTA,1,MINAS GERAIS,MG,Saúde,Assistência hospitalar e ambulatorial,150000.00,0.00,0.00
2021,OSMAR TERRA,3,RIO GRANDE DO SUL,RS,Saúde,Atenção básica,150000.00,150000.00,150000.00
2021,OSSESIO SILVA,9,PERNAMBUCO,PE,Saúde,Atenção básica,150000.00,150000.00,150000.00
2021,HUMBERTO COSTA,9,PERNAMBUCO,PE,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,PEDRO UCZAI,2,SANTA CATARINA,SC,Ciência e Tecnologia,Desenvolvimento tecnológico e engenharia,150000.00,0.00,0.00
2021,STEFANO AGUIAR,3,MINAS GERAIS,MG,Saúde,Assistência hospitalar e ambulatorial,150000.00,150000.00,150000.00
2021,CORONEL ARMANDO,12,SANTA CATARINA,SC,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,LEDA SADALA,18,AMAPÁ,AP,Saúde,Atenção básica,150000.00,150000.00,150000.00
2021,VINICIUS FARAH,8,RIO DE JANEIRO,RJ,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,PEDRO UCZAI,11,SANTA CATARINA,SC,Ciência e Tecnologia,Desenvolvimento tecnológico e engenharia,150000.00,0.00,0.00
2021,CORONEL CHRISOSTOMO,5,Nacional,BR,Defesa nacional,Normatização e fiscalização,150000.00,150000.00,150000.00
2021,SILVIA CRISTINA,7,RONDÔNIA,RO,Defesa nacional,Defesa naval,150000.00,0.00,0.00
2021,ALAN RICK,12,ACRE,AC,Encargos especiais,Outras transferências,150000.00,150000.00,150000.00
2021,JOAO CAMPOS,5,GOIÁS,GO,Assistência social,Assistência comunitária,150000.00,150000.00,150000.00
2021,VICENTINHO,14,SÃO PAULO,SP,Agricultura,Promoção da produção agropecuária,150000.00,0.00,0.00
2021,DR. LEONARDO,7,MATO GROSSO,MT,Assistência social,Alimentação e nutrição,150000.00,150000.00,0.00
2021,FABIANO CONTARATO,9,ESPÍRITO SANTO,ES,Defesa nacional,Defesa naval,150000.00,134500.00,134500.00
2021,JARBAS VASCONCELOS,9,PERNAMBUCO,PE,Agricultura,Promoção da produção agropecuária,150000.00,0.00,0.00
2021,CARLOS CHIODINI,7,Sul,Sul,Agricultura,Difusão do conhecimento científico e tecnológico,150000.00,110011.66,110011.66
2021,BACELAR,7,BAHIA,BA,Desporto e lazer,Desporto comunitário,150000.00,0.00,0.00
2021,ROBERTO DE LUCENA,11,SÃO PAULO,SP,Direitos da cidadania,"Direitos individuais, coletivos e difusos",150000.00,0.00,0.00
2021,CARLOS CHIODINI,6,SANTA CATARINA,SC,Assistência social,Assistência comunitária,150000.00,150000.00,150000.00
2021,GORETE PEREIRA,19,CEARÁ,CE,Cultura,Difusão cultural,150000.00,0.00,0.00
2021,RENATA ABREU,10,SÃO PAULO,SP,Desporto e lazer,Desporto comunitário,150000.00,0.00,0.00
2021,CARLA DICKSON,17,RIO GRANDE DO NORTE,RN,Direitos da cidadania,"Direitos individuais, coletivos e difusos",150000.00,0.00,0.00
2021,GENERAL GIRAO,5,RIO GRANDE DO NORTE,RN,Desporto e lazer,Desporto de rendimento,150038.00,0.00,0.00
2021,JULIO CESAR RIBEIRO,12,Exterior,EXT,Relações exteriores,Difusão cultural,150083.87,45258.36,45258.36
2021,ANDRE ABDON,10,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,150227.00,0.00,0.00
2021,KATIA ABREU,4,TOCANTINS,TO,Saúde,Atenção básica,152648.00,100000.00,100000.00
2021,TIAGO MITRAUD,22,MINAS GERAIS,MG,Educação,Ensino profissional,159180.00,159180.00,159180.00
2021,DRA. SORAYA MANATO,12,ESPÍRITO SANTO,ES,Direitos da cidadania,"Direitos individuais, coletivos e difusos",159734.54,0.00,0.00
2021,TELMARIO MOTA,6,Nacional,BR,Defesa nacional,Normatização e fiscalização,159892.86,0.00,0.00
2021,PAULA BELMONTE,8,DISTRITO FEDERAL,DF,Direitos da cidadania,"Direitos individuais, coletivos e difusos",160000.00,160000.00,160000.00
2021,ZE NETO,2,BAHIA,BA,Segurança pública,Policiamento,160000.00,0.00,0.00
2021,MILTON VIEIRA,4,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,161838.00,161838.00,161838.00
2021,DENIS BEZERRA,2,CEARÁ,CE,Saúde,Assistência hospitalar e ambulatorial,162298.00,162298.00,162298.00
2021,HELIO LOPES,21,RIO DE JANEIRO,RJ,Segurança pública,Policiamento,165038.00,0.00,0.00
2021,RANDOLFE RODRIGUES,5,AMAPÁ,AP,Saúde,Atenção básica,165961.00,165961.00,165961.00
2021,PROFESSORA ROSA NEIDE,8,MATO GROSSO,MT,Direitos da cidadania,Assistência aos povos indígenas,166141.28,102856.40,43771.85
2021,ROSANGELA GOMES,5,RIO DE JANEIRO,RJ,Direitos da cidadania,"Direitos individuais, coletivos e difusos",167000.00,0.00,0.00
2021,SERGIO SOUZA,4,PARANÁ,PR,Saúde,Atenção básica,167242.00,167242.00,167242.00
2021,ANTONIO ANASTASIA,6,MINAS GERAIS,MG,Saúde,Atenção básica,167312.00,167312.00,167312.00
2021,CASSIO ANDRADE,5,PARÁ,PA,Urbanismo,Assistência comunitária,167483.20,4361.20,4361.20
2021,MARIO HERINGER,8,MINAS GERAIS,MG,Gestão ambiental,Preservação e conservação ambiental,169000.00,0.00,0.00
2021,LUIZ ANTONIO CORREA,4,RIO DE JANEIRO,RJ,Assistência social,Assistência comunitária,169986.00,0.00,0.00
2021,LEDA SADALA,6,AMAPÁ,AP,Saúde,Atenção básica,169993.00,0.00,0.00
2021,CARMEN ZANOTTO,10,SANTA CATARINA,SC,Segurança pública,Policiamento,170000.00,0.00,0.00
2021,FABIO MITIDIERI,8,SERGIPE,SE,Gestão ambiental,Preservação e conservação ambiental,170000.00,0.00,0.00
2021,AFONSO HAMM,10,RIO GRANDE DO SUL,RS,Segurança pública,Policiamento,170000.00,0.00,0.00
2021,NILTO TATTO,6,SÃO PAULO,SP,Assistência social,Alimentação e nutrição,170000.00,0.00,0.00
2021,LAURIETE,7,ESPÍRITO SANTO,ES,Segurança pública,Policiamento,170000.00,0.00,0.00
2021,GUSTAVO FRUET,2,Nacional,BR,Defesa nacional,Normatização e fiscalização,171441.87,36244.24,0.00
2022,MARIA DO CARMO ALVES,10,SERGIPE,SE,Defesa nacional,Administração geral,172500.00,0.00,0.00
